sample_id,recordeddate,date,start_time,stop_time,participant_id,user,app_category,app_namedetail
107ae75e-1de4-4e6c-8431-64202514370a,2023-06-10T09:14:59-05:00,2023-06-10,09:29:06,09:29:14,110,Child,productivity,com.apple.MobileSMS
107ae75e-1de4-4e6c-8431-64202514370a,2023-06-10T09:14:59-05:00,2023-06-10,09:29:04,09:29:06,110,Child,productivity,com.apple.mobilemail
107ae75e-1de4-4e6c-8431-64202514370a,2023-06-10T09:14:59-05:00,2023-06-10,09:28:58,09:29:04,110,Child,productivity,com.apple.mobilesafari
107ae75e-1de4-4e6c-8431-64202514370a,2023-06-10T09:14:59-05:00,2023-06-10,09:28:55,09:28:58,110,Child,productivity,com.apple.MobileSMS
107ae75e-1de4-4e6c-8431-64202514370a,2023-06-10T09:14:59-05:00,2023-06-10,09:28:40,09:28:47,110,Child,productivity,6A257C76-92EF-46CF-929B-7B6BA914F899
107ae75e-1de4-4e6c-8431-64202514370a,2023-06-10T09:14:59-05:00,2023-06-10,09:28:14,09:28:40,110,Child,productivity,6A257C76-92EF-46CF-929B-7B6BA914F899
107ae75e-1de4-4e6c-8431-64202514370a,2023-06-10T09:14:59-05:00,2023-06-10,09:28:12,09:28:14,110,Child,productivity,com.apple.MobileSMS
107ae75e-1de4-4e6c-8431-64202514370a,2023-06-10T09:14:59-05:00,2023-06-10,09:28:09,09:28:12,110,Child,socialNetworking,11FDCF38-C4BD-4175-A8B5-CB85FA47F0FC
107ae75e-1de4-4e6c-8431-64202514370a,2023-06-10T09:14:59-05:00,2023-06-10,09:26:53,09:28:09,110,Child,photoAndVideo,2D992D13-028E-4357-9714-F5854081B17D
107ae75e-1de4-4e6c-8431-64202514370a,2023-06-10T09:14:59-05:00,2023-06-10,09:28:47,09:28:55,110,Child,productivity,com.apple.mobilemail
107ae75e-1de4-4e6c-8431-64202514370a,2023-06-10T09:14:59-05:00,2023-06-10,09:25:36,09:25:38,110,Child,photoAndVideo,2D992D13-028E-4357-9714-F5854081B17D
107ae75e-1de4-4e6c-8431-64202514370a,2023-06-10T09:14:59-05:00,2023-06-10,09:25:30,09:25:36,110,Child,photoAndVideo,2D992D13-028E-4357-9714-F5854081B17D
107ae75e-1de4-4e6c-8431-64202514370a,2023-06-10T09:14:59-05:00,2023-06-10,09:18:48,09:25:30,110,Child,photoAndVideo,2D992D13-028E-4357-9714-F5854081B17D
107ae75e-1de4-4e6c-8431-64202514370a,2023-06-10T09:14:59-05:00,2023-06-10,09:16:16,09:18:48,110,Child,photoAndVideo,2D992D13-028E-4357-9714-F5854081B17D
107ae75e-1de4-4e6c-8431-64202514370a,2023-06-10T09:14:59-05:00,2023-06-10,09:16:12,09:16:16,110,Child,finance,23B64E3F-F699-42C9-AF5C-A6E85536C1B6
107ae75e-1de4-4e6c-8431-64202514370a,2023-06-10T09:14:59-05:00,2023-06-10,09:25:38,09:26:53,110,Child,photoAndVideo,2D992D13-028E-4357-9714-F5854081B17D
107ae75e-1de4-4e6c-8431-64202514370a,2023-06-10T09:14:59-05:00,2023-06-10,09:16:08,09:16:12,110,Child,finance,A0F54F29-7B06-4E72-9E68-C4172CF27F59
107ae75e-1de4-4e6c-8431-64202514370a,2023-06-10T09:14:59-05:00,2023-06-10,09:16:03,09:16:08,110,Child,utilities,8981B2DF-5A4B-4CE8-A97B-4BA8B30A0CA9
107ae75e-1de4-4e6c-8431-64202514370a,2023-06-10T09:14:59-05:00,2023-06-10,09:15:56,09:16:03,110,Child,utilities,8981B2DF-5A4B-4CE8-A97B-4BA8B30A0CA9
107ae75e-1de4-4e6c-8431-64202514370a,2023-06-10T09:14:59-05:00,2023-06-10,09:14:59,09:15:56,110,Child,utilities,8981B2DF-5A4B-4CE8-A97B-4BA8B30A0CA9
1a2a65c9-a331-449f-a976-6ab078d19b61,2023-06-10T09:29:59-05:00,2023-06-10,09:31:06,09:31:07,110,Child,photoAndVideo,2749C017-C6F3-48AC-9B2A-1DD7A51C832B
1a2a65c9-a331-449f-a976-6ab078d19b61,2023-06-10T09:29:59-05:00,2023-06-10,09:30:31,09:31:06,110,Child,productivity,com.apple.mobilesafari
1a2a65c9-a331-449f-a976-6ab078d19b61,2023-06-10T09:29:59-05:00,2023-06-10,09:29:59,09:30:28,110,Child,productivity,com.apple.mobilesafari
1a2a65c9-a331-449f-a976-6ab078d19b61,2023-06-10T09:29:59-05:00,2023-06-10,09:30:28,09:30:31,110,Child,productivity,com.apple.mobilesafari
fbefab61-2e38-4f71-8eac-9e653ace3995,2023-06-10T09:44:59-05:00,2023-06-10,09:44:59,09:45:03,110,Child,productivity,com.apple.mobilesafari
3796b72a-4362-4110-b084-c58831ed26fa,2023-06-10T10:14:59-05:00,2023-06-10,10:17:24,10:17:39,110,Child,productivity,com.apple.MobileSMS
3796b72a-4362-4110-b084-c58831ed26fa,2023-06-10T10:14:59-05:00,2023-06-10,10:17:46,10:18:29,110,Child,finance,00D39822-42F4-4340-A46D-1975360AD5D8
3796b72a-4362-4110-b084-c58831ed26fa,2023-06-10T10:14:59-05:00,2023-06-10,10:17:41,10:17:46,110,Child,finance,00D39822-42F4-4340-A46D-1975360AD5D8
3796b72a-4362-4110-b084-c58831ed26fa,2023-06-10T10:14:59-05:00,2023-06-10,10:17:39,10:17:41,110,Child,productivity,com.apple.MobileSMS
3796b72a-4362-4110-b084-c58831ed26fa,2023-06-10T10:14:59-05:00,2023-06-10,10:18:29,10:20:00,110,Child,finance,B4B0BC08-B03F-464D-89F7-34E56BC3B52A
3796b72a-4362-4110-b084-c58831ed26fa,2023-06-10T10:14:59-05:00,2023-06-10,10:17:15,10:17:24,110,Child,productivity,DD772494-D366-49E5-BC65-484076E4BFD7
3796b72a-4362-4110-b084-c58831ed26fa,2023-06-10T10:14:59-05:00,2023-06-10,10:16:30,10:16:48,110,Child,utilities,BEA04AC2-1132-485F-B629-74857FC3AD1A
3796b72a-4362-4110-b084-c58831ed26fa,2023-06-10T10:14:59-05:00,2023-06-10,10:16:59,10:17:13,110,Child,travel,FC3394A8-D17A-4844-9750-E7527525C048
3796b72a-4362-4110-b084-c58831ed26fa,2023-06-10T10:14:59-05:00,2023-06-10,10:16:48,10:16:59,110,Child,travel,FC3394A8-D17A-4844-9750-E7527525C048
3796b72a-4362-4110-b084-c58831ed26fa,2023-06-10T10:14:59-05:00,2023-06-10,10:16:14,10:16:30,110,Child,utilities,BEA04AC2-1132-485F-B629-74857FC3AD1A
3796b72a-4362-4110-b084-c58831ed26fa,2023-06-10T10:14:59-05:00,2023-06-10,10:15:42,10:16:14,110,Child,utilities,BEA04AC2-1132-485F-B629-74857FC3AD1A
3796b72a-4362-4110-b084-c58831ed26fa,2023-06-10T10:14:59-05:00,2023-06-10,10:14:59,10:15:42,110,Child,utilities,BEA04AC2-1132-485F-B629-74857FC3AD1A
3796b72a-4362-4110-b084-c58831ed26fa,2023-06-10T10:14:59-05:00,2023-06-10,10:17:13,10:17:15,110,Child,productivity,com.apple.mobilesafari
8d8b0456-7f89-4242-bba6-8fbb120294b7,2023-06-10T10:29:59-05:00,2023-06-10,10:29:59,10:30:05,110,Child,utilities,3DDB4306-BA41-43BB-8DA4-FC135BBB1CC9
8d8b0456-7f89-4242-bba6-8fbb120294b7,2023-06-10T10:29:59-05:00,2023-06-10,10:30:05,10:30:06,110,Child,travel,B808925F-E859-4B06-BA40-67442CEA667A
8d8b0456-7f89-4242-bba6-8fbb120294b7,2023-06-10T10:29:59-05:00,2023-06-10,10:30:06,10:30:22,110,Child,productivity,com.apple.MobileSMS
8d8b0456-7f89-4242-bba6-8fbb120294b7,2023-06-10T10:29:59-05:00,2023-06-10,10:30:22,10:31:38,110,Child,finance,CD8838A9-42B4-426A-A583-BBF0742CDE3D
8d8b0456-7f89-4242-bba6-8fbb120294b7,2023-06-10T10:29:59-05:00,2023-06-10,10:31:38,10:31:40,110,Child,socialNetworking,86EEA7D8-F945-441A-AE78-662A4E5B2914
8d8b0456-7f89-4242-bba6-8fbb120294b7,2023-06-10T10:29:59-05:00,2023-06-10,10:31:40,10:31:43,110,Child,socialNetworking,0C86735A-12F5-4BB9-866C-1D56E101D6CF
3a89ef0e-b990-489c-9df0-5775df0f7e12,2023-06-10T11:14:59-05:00,2023-06-10,11:16:08,11:16:12,110,Child,productivity,com.apple.mobilemail
3a89ef0e-b990-489c-9df0-5775df0f7e12,2023-06-10T11:14:59-05:00,2023-06-10,11:16:18,11:16:25,110,Child,finance,5D9C57E7-B788-4F2A-9F05-324D117D035E
3a89ef0e-b990-489c-9df0-5775df0f7e12,2023-06-10T11:14:59-05:00,2023-06-10,11:16:25,11:16:28,110,Child,socialNetworking,E50BF93F-E777-4640-AB61-CD922B674AC0
3a89ef0e-b990-489c-9df0-5775df0f7e12,2023-06-10T11:14:59-05:00,2023-06-10,11:16:00,11:16:08,110,Child,productivity,12898CD4-426D-4C7B-A11B-93E89B381BB5
3a89ef0e-b990-489c-9df0-5775df0f7e12,2023-06-10T11:14:59-05:00,2023-06-10,11:16:12,11:16:18,110,Child,productivity,3A1B94BE-010F-49DC-AD96-67CE38C28417
3a89ef0e-b990-489c-9df0-5775df0f7e12,2023-06-10T11:14:59-05:00,2023-06-10,11:15:11,11:15:50,110,Child,productivity,com.apple.MobileSMS
3a89ef0e-b990-489c-9df0-5775df0f7e12,2023-06-10T11:14:59-05:00,2023-06-10,11:14:59,11:15:07,110,Child,navigation,E702EF86-3289-4F7B-97BE-3B8AF4318965
3a89ef0e-b990-489c-9df0-5775df0f7e12,2023-06-10T11:14:59-05:00,2023-06-10,11:15:50,11:16:00,110,Child,productivity,3A1B94BE-010F-49DC-AD96-67CE38C28417
3a89ef0e-b990-489c-9df0-5775df0f7e12,2023-06-10T11:14:59-05:00,2023-06-10,11:15:09,11:15:11,110,Child,utilities,CA861BE7-9B47-4CD3-ACA0-F4C1C7B6AFEA
3a89ef0e-b990-489c-9df0-5775df0f7e12,2023-06-10T11:14:59-05:00,2023-06-10,11:15:07,11:15:09,110,Child,navigation,E702EF86-3289-4F7B-97BE-3B8AF4318965
c6f3517a-4b3a-466e-8c65-abc80877aeb8,2023-06-10T11:59:59-05:00,2023-06-10,11:59:59,12:00:04,110,Child,photoAndVideo,com.apple.camera
c6f3517a-4b3a-466e-8c65-abc80877aeb8,2023-06-10T11:59:59-05:00,2023-06-10,12:00:04,12:00:09,110,Child,photoAndVideo,A8FA9717-3841-4129-BA96-84E521F3AD4C
c6f3517a-4b3a-466e-8c65-abc80877aeb8,2023-06-10T11:59:59-05:00,2023-06-10,12:00:09,12:01:15,110,Child,photoAndVideo,A8FA9717-3841-4129-BA96-84E521F3AD4C
c6f3517a-4b3a-466e-8c65-abc80877aeb8,2023-06-10T11:59:59-05:00,2023-06-10,12:01:15,12:01:15,110,Child,productivity,5F80CF75-DAD7-4BDC-82C8-EE6C88C6F2BC
c6f3517a-4b3a-466e-8c65-abc80877aeb8,2023-06-10T11:59:59-05:00,2023-06-10,12:01:15,12:01:16,110,Child,productivity,com.apple.MobileSMS
c6f3517a-4b3a-466e-8c65-abc80877aeb8,2023-06-10T11:59:59-05:00,2023-06-10,12:01:16,12:01:21,110,Child,utilities,com.apple.Preferences
a46f16bb-e88b-4231-89d4-cc94118a0885,2023-06-10T12:14:59-05:00,2023-06-10,12:14:59,12:15:01,110,Child,photoAndVideo,0C0EBBE9-92AD-4893-8E78-3FA02F316E61
d9745f24-18ca-4b1e-8e82-79a833672208,2023-06-10T12:29:59-05:00,2023-06-10,12:29:59,12:30:05,110,Child,productivity,com.apple.MobileSMS
973085fa-1319-4da9-bff3-573f9468b824,2023-06-10T12:44:59-05:00,2023-06-10,12:44:59,12:45:50,110,Child,photoAndVideo,97EE82B0-D40D-4F55-B364-E2B7200FF8A7
973085fa-1319-4da9-bff3-573f9468b824,2023-06-10T12:44:59-05:00,2023-06-10,12:45:50,12:45:51,110,Child,entertainment,D9CAB84C-E9C5-41E6-B182-F5BD2241966A
973085fa-1319-4da9-bff3-573f9468b824,2023-06-10T12:44:59-05:00,2023-06-10,12:45:51,12:45:53,110,Child,productivity,com.apple.MobileSMS
973085fa-1319-4da9-bff3-573f9468b824,2023-06-10T12:44:59-05:00,2023-06-10,12:45:53,12:45:59,110,Child,productivity,70493CE9-C31B-4563-87F9-CCA12C425B55
388ecd8e-6c97-4e53-af12-9519310a1297,2023-06-10T12:59:59-05:00,2023-06-10,13:03:26,13:04:20,110,Child,photoAndVideo,B20EC194-FEDF-48AD-B357-70264C999530
388ecd8e-6c97-4e53-af12-9519310a1297,2023-06-10T12:59:59-05:00,2023-06-10,13:04:20,13:04:39,110,Child,socialNetworking,D20920C1-634C-4532-B7C3-AD8BEA646C88
388ecd8e-6c97-4e53-af12-9519310a1297,2023-06-10T12:59:59-05:00,2023-06-10,13:02:42,13:03:26,110,Child,productivity,com.apple.MobileSMS
388ecd8e-6c97-4e53-af12-9519310a1297,2023-06-10T12:59:59-05:00,2023-06-10,13:02:34,13:02:42,110,Child,productivity,1B87AE31-D22A-49D6-B205-39CCAB1C5D38
388ecd8e-6c97-4e53-af12-9519310a1297,2023-06-10T12:59:59-05:00,2023-06-10,13:02:23,13:02:34,110,Child,productivity,com.apple.MobileSMS
388ecd8e-6c97-4e53-af12-9519310a1297,2023-06-10T12:59:59-05:00,2023-06-10,13:01:24,13:01:25,110,Child,productivity,com.apple.mobilesafari
388ecd8e-6c97-4e53-af12-9519310a1297,2023-06-10T12:59:59-05:00,2023-06-10,13:01:48,13:02:05,110,Child,productivity,com.apple.MobileSMS
388ecd8e-6c97-4e53-af12-9519310a1297,2023-06-10T12:59:59-05:00,2023-06-10,13:01:25,13:01:48,110,Child,productivity,com.apple.MobileSMS
388ecd8e-6c97-4e53-af12-9519310a1297,2023-06-10T12:59:59-05:00,2023-06-10,13:02:05,13:02:23,110,Child,productivity,com.apple.mobilesafari
388ecd8e-6c97-4e53-af12-9519310a1297,2023-06-10T12:59:59-05:00,2023-06-10,12:59:59,13:01:24,110,Child,productivity,com.apple.mobilesafari
3ee689d8-28ff-436e-ad45-e8d787b377ec,2023-06-10T13:14:59-05:00,2023-06-10,13:14:59,13:15:03,110,Child,productivity,com.apple.MobileSMS
3ee689d8-28ff-436e-ad45-e8d787b377ec,2023-06-10T13:14:59-05:00,2023-06-10,13:15:03,13:15:33,110,Child,productivity,com.apple.mobilenotes
3ee689d8-28ff-436e-ad45-e8d787b377ec,2023-06-10T13:14:59-05:00,2023-06-10,13:15:33,13:17:49,110,Child,socialNetworking,524042DB-D9F0-44A1-8C49-BAEA33BC9AEA
3ee689d8-28ff-436e-ad45-e8d787b377ec,2023-06-10T13:14:59-05:00,2023-06-10,13:17:49,13:17:51,110,Child,socialNetworking,524042DB-D9F0-44A1-8C49-BAEA33BC9AEA
3ee689d8-28ff-436e-ad45-e8d787b377ec,2023-06-10T13:14:59-05:00,2023-06-10,13:17:51,13:18:05,110,Child,productivity,com.apple.MobileSMS
3ee689d8-28ff-436e-ad45-e8d787b377ec,2023-06-10T13:14:59-05:00,2023-06-10,13:18:05,13:18:07,110,Child,productivity,com.apple.MobileSMS
65c77929-4c89-4437-acf2-9cda5c17d8d6,2023-06-10T14:14:59-05:00,2023-06-10,14:15:12,14:15:13,110,Child,productivity,FCC3EAA9-B2E5-490A-BADC-881E3D8B1BDC
65c77929-4c89-4437-acf2-9cda5c17d8d6,2023-06-10T14:14:59-05:00,2023-06-10,14:15:13,14:15:21,110,Child,productivity,com.apple.MobileSMS
65c77929-4c89-4437-acf2-9cda5c17d8d6,2023-06-10T14:14:59-05:00,2023-06-10,14:15:02,14:15:04,110,Child,productivity,com.apple.MobileSMS
65c77929-4c89-4437-acf2-9cda5c17d8d6,2023-06-10T14:14:59-05:00,2023-06-10,14:14:59,14:15:02,110,Child,productivity,com.apple.mobilenotes
65c77929-4c89-4437-acf2-9cda5c17d8d6,2023-06-10T14:14:59-05:00,2023-06-10,14:15:04,14:15:12,110,Child,productivity,FCC3EAA9-B2E5-490A-BADC-881E3D8B1BDC
d485a059-aa50-4492-88b4-faefa8d5af18,2023-06-10T14:44:59-05:00,2023-06-10,14:44:59,14:45:03,110,Child,productivity,com.apple.MobileSMS
d485a059-aa50-4492-88b4-faefa8d5af18,2023-06-10T14:44:59-05:00,2023-06-10,14:45:03,14:45:08,110,Child,finance,DF37A1A3-D8A9-42EC-9F4A-A7EA4AFFBCC6
28106318-6ec2-4bbd-aba9-b47b50662367,2023-06-10T15:14:59-05:00,2023-06-10,15:14:59,15:15:01,110,Child,finance,52A7608B-2410-49BB-8F05-891FAEE467C2
28106318-6ec2-4bbd-aba9-b47b50662367,2023-06-10T15:14:59-05:00,2023-06-10,15:15:01,15:15:18,110,Child,utilities,2500C2BA-4A42-415E-A2BA-9F5E818642C7
28106318-6ec2-4bbd-aba9-b47b50662367,2023-06-10T15:14:59-05:00,2023-06-10,15:15:18,15:15:34,110,Child,business,74927B93-9A56-4DB0-9130-9169FC57D02B
250544e4-204a-44bf-a565-64f5cf2c1ccf,2023-06-10T17:44:59-05:00,2023-06-10,17:44:59,17:45:00,110,Child,business,F2C7CDD8-4969-4CFE-874A-D47541B1D8DE
2d0ba5ff-96ad-4de1-a8cf-15561cfc59e4,2023-06-10T17:59:59-05:00,2023-06-10,18:03:15,18:03:25,110,Child,productivity,com.apple.mobilesafari
2d0ba5ff-96ad-4de1-a8cf-15561cfc59e4,2023-06-10T17:59:59-05:00,2023-06-10,18:02:46,18:03:13,110,Child,productivity,com.apple.mobilephone
2d0ba5ff-96ad-4de1-a8cf-15561cfc59e4,2023-06-10T17:59:59-05:00,2023-06-10,18:02:38,18:02:46,110,Child,productivity,com.apple.mobilephone
2d0ba5ff-96ad-4de1-a8cf-15561cfc59e4,2023-06-10T17:59:59-05:00,2023-06-10,18:02:37,18:02:38,110,Child,productivity,com.apple.MobileSMS
2d0ba5ff-96ad-4de1-a8cf-15561cfc59e4,2023-06-10T17:59:59-05:00,2023-06-10,18:03:13,18:03:15,110,Child,productivity,com.apple.MobileSMS
2d0ba5ff-96ad-4de1-a8cf-15561cfc59e4,2023-06-10T17:59:59-05:00,2023-06-10,18:02:31,18:02:37,110,Child,socialNetworking,001379D1-20CF-4847-8580-980912A8570C
2d0ba5ff-96ad-4de1-a8cf-15561cfc59e4,2023-06-10T17:59:59-05:00,2023-06-10,18:02:01,18:02:31,110,Child,socialNetworking,001379D1-20CF-4847-8580-980912A8570C
2d0ba5ff-96ad-4de1-a8cf-15561cfc59e4,2023-06-10T17:59:59-05:00,2023-06-10,18:00:01,18:02:01,110,Child,socialNetworking,001379D1-20CF-4847-8580-980912A8570C
2d0ba5ff-96ad-4de1-a8cf-15561cfc59e4,2023-06-10T17:59:59-05:00,2023-06-10,17:59:59,18:00:01,110,Child,socialNetworking,001379D1-20CF-4847-8580-980912A8570C
2d0ba5ff-96ad-4de1-a8cf-15561cfc59e4,2023-06-10T17:59:59-05:00,2023-06-10,18:02:37,18:02:37,110,Child,business,DBE11D8D-702D-4D33-A13B-4095D890FA0D
c19d626c-9687-4b74-9c77-846ffafc3e31,2023-06-10T18:14:59-05:00,2023-06-10,18:14:59,18:15:00,110,Child,socialNetworking,704D9C27-0AE1-427F-B719-CDC95696A139
c19d626c-9687-4b74-9c77-846ffafc3e31,2023-06-10T18:14:59-05:00,2023-06-10,18:15:00,18:15:58,110,Child,productivity,com.apple.MobileSMS
c19d626c-9687-4b74-9c77-846ffafc3e31,2023-06-10T18:14:59-05:00,2023-06-10,18:15:58,18:16:27,110,Child,productivity,com.apple.MobileSMS
c19d626c-9687-4b74-9c77-846ffafc3e31,2023-06-10T18:14:59-05:00,2023-06-10,18:16:27,18:16:51,110,Child,productivity,com.apple.MobileSMS
4be7d378-74ab-49c9-bbe0-d8d7521d2b68,2023-06-10T19:29:59-05:00,2023-06-10,19:29:59,19:30:13,110,Child,productivity,com.apple.MobileSMS
38d2a21b-e0b0-404f-a238-543564d85a22,2023-06-10T19:59:59-05:00,2023-06-10,20:00:09,20:00:12,110,Child,socialNetworking,4983D57D-425A-437A-9E0A-44455667B3F2
38d2a21b-e0b0-404f-a238-543564d85a22,2023-06-10T19:59:59-05:00,2023-06-10,19:59:59,20:00:03,110,Child,productivity,com.apple.MobileSMS
38d2a21b-e0b0-404f-a238-543564d85a22,2023-06-10T19:59:59-05:00,2023-06-10,20:00:03,20:00:09,110,Child,productivity,com.apple.MobileSMS
9ff61171-5e89-402c-859a-3742852d0137,2023-06-10T20:14:59-05:00,2023-06-10,20:14:59,20:15:01,110,Child,productivity,com.apple.MobileSMS
9ff61171-5e89-402c-859a-3742852d0137,2023-06-10T20:14:59-05:00,2023-06-10,20:15:01,20:15:04,110,Child,productivity,com.apple.mobilephone
9ff61171-5e89-402c-859a-3742852d0137,2023-06-10T20:14:59-05:00,2023-06-10,20:15:04,20:16:04,110,Child,productivity,com.apple.MobileSMS
9ff61171-5e89-402c-859a-3742852d0137,2023-06-10T20:14:59-05:00,2023-06-10,20:16:04,20:16:42,110,Child,productivity,com.apple.MobileSMS
9ff61171-5e89-402c-859a-3742852d0137,2023-06-10T20:14:59-05:00,2023-06-10,20:16:42,20:17:46,110,Child,finance,6EED38C7-C2C3-483A-BE27-5FC6E102C703
9ff61171-5e89-402c-859a-3742852d0137,2023-06-10T20:14:59-05:00,2023-06-10,20:17:46,20:17:49,110,Child,finance,6EED38C7-C2C3-483A-BE27-5FC6E102C703
23d43c44-762f-48d5-9b87-3dbe7d73a2ca,2023-06-10T20:29:59-05:00,2023-06-10,20:29:59,20:30:30,110,Child,productivity,com.apple.MobileSMS
64d71217-21ee-43ba-9c3d-8edc89cbc9ab,2023-06-10T20:44:59-05:00,2023-06-10,20:45:06,20:45:08,110,Child,productivity,com.apple.MobileSMS
64d71217-21ee-43ba-9c3d-8edc89cbc9ab,2023-06-10T20:44:59-05:00,2023-06-10,20:45:08,20:45:16,110,Child,productivity,com.apple.MobileSMS
64d71217-21ee-43ba-9c3d-8edc89cbc9ab,2023-06-10T20:44:59-05:00,2023-06-10,20:44:59,20:45:06,110,Child,productivity,com.apple.MobileSMS
779d4ea1-4b83-4599-ade4-d8228365962b,2023-06-10T20:59:59-05:00,2023-06-10,20:59:59,21:00:54,110,Child,utilities,7C35644E-B8BC-4CC6-AC37-70A9BE880C15
779d4ea1-4b83-4599-ade4-d8228365962b,2023-06-10T20:59:59-05:00,2023-06-10,21:00:54,21:01:01,110,Child,finance,B6B0F65B-CFF3-4059-B3B7-D1B4A2114E6E
779d4ea1-4b83-4599-ade4-d8228365962b,2023-06-10T20:59:59-05:00,2023-06-10,21:01:01,21:01:06,110,Child,finance,B6B0F65B-CFF3-4059-B3B7-D1B4A2114E6E
779d4ea1-4b83-4599-ade4-d8228365962b,2023-06-10T20:59:59-05:00,2023-06-10,21:01:06,21:01:08,110,Child,productivity,com.apple.MobileSMS
779d4ea1-4b83-4599-ade4-d8228365962b,2023-06-10T20:59:59-05:00,2023-06-10,21:01:08,21:01:09,110,Child,productivity,com.apple.mobilephone
779d4ea1-4b83-4599-ade4-d8228365962b,2023-06-10T20:59:59-05:00,2023-06-10,21:01:09,21:01:13,110,Child,productivity,com.apple.mobilesafari
d6d0a900-ff69-4c95-b2d4-bacf0a50b25d,2023-06-10T21:14:59-05:00,2023-06-10,21:21:30,21:21:32,110,Child,productivity,com.apple.mobilesafari
d6d0a900-ff69-4c95-b2d4-bacf0a50b25d,2023-06-10T21:14:59-05:00,2023-06-10,21:21:22,21:21:30,110,Child,productivity,67939449-CA16-40EF-A81A-985CD10E6BEF
d6d0a900-ff69-4c95-b2d4-bacf0a50b25d,2023-06-10T21:14:59-05:00,2023-06-10,21:21:09,21:21:11,110,Child,productivity,com.apple.MobileSMS
d6d0a900-ff69-4c95-b2d4-bacf0a50b25d,2023-06-10T21:14:59-05:00,2023-06-10,21:21:06,21:21:09,110,Child,utilities,9339608E-915A-4106-A7CB-FB57059E3F37
d6d0a900-ff69-4c95-b2d4-bacf0a50b25d,2023-06-10T21:14:59-05:00,2023-06-10,21:21:06,21:21:06,110,Child,utilities,9339608E-915A-4106-A7CB-FB57059E3F37
d6d0a900-ff69-4c95-b2d4-bacf0a50b25d,2023-06-10T21:14:59-05:00,2023-06-10,21:21:11,21:21:22,110,Child,productivity,com.apple.MobileSMS
d6d0a900-ff69-4c95-b2d4-bacf0a50b25d,2023-06-10T21:14:59-05:00,2023-06-10,21:15:30,21:15:45,110,Child,weather,com.apple.weather
d6d0a900-ff69-4c95-b2d4-bacf0a50b25d,2023-06-10T21:14:59-05:00,2023-06-10,21:15:09,21:15:30,110,Child,socialNetworking,0AFE6144-EFDD-496B-A94A-BE11DD438B16
d6d0a900-ff69-4c95-b2d4-bacf0a50b25d,2023-06-10T21:14:59-05:00,2023-06-10,21:15:06,21:15:09,110,Child,socialNetworking,0AFE6144-EFDD-496B-A94A-BE11DD438B16
d6d0a900-ff69-4c95-b2d4-bacf0a50b25d,2023-06-10T21:14:59-05:00,2023-06-10,21:15:02,21:15:06,110,Child,productivity,com.apple.MobileSMS
d6d0a900-ff69-4c95-b2d4-bacf0a50b25d,2023-06-10T21:14:59-05:00,2023-06-10,21:14:59,21:15:02,110,Child,productivity,67939449-CA16-40EF-A81A-985CD10E6BEF
d6d0a900-ff69-4c95-b2d4-bacf0a50b25d,2023-06-10T21:14:59-05:00,2023-06-10,21:15:45,21:21:06,110,Child,utilities,9339608E-915A-4106-A7CB-FB57059E3F37
0a98221d-3fcf-48dc-ba50-08566132c2dc,2023-06-10T21:44:59-05:00,2023-06-10,21:45:13,21:45:33,110,Child,weather,com.apple.weather
0a98221d-3fcf-48dc-ba50-08566132c2dc,2023-06-10T21:44:59-05:00,2023-06-10,21:45:09,21:45:13,110,Child,socialNetworking,C9322C41-97FB-4970-9676-1F9AB825EB07
0a98221d-3fcf-48dc-ba50-08566132c2dc,2023-06-10T21:44:59-05:00,2023-06-10,21:45:09,21:45:09,110,Child,socialNetworking,C9322C41-97FB-4970-9676-1F9AB825EB07
0a98221d-3fcf-48dc-ba50-08566132c2dc,2023-06-10T21:44:59-05:00,2023-06-10,21:45:09,21:45:09,110,Child,photoAndVideo,com.apple.camera
0a98221d-3fcf-48dc-ba50-08566132c2dc,2023-06-10T21:44:59-05:00,2023-06-10,21:45:03,21:45:07,110,Child,productivity,7951BEDF-CEF0-431E-81D2-661399286AA9
0a98221d-3fcf-48dc-ba50-08566132c2dc,2023-06-10T21:44:59-05:00,2023-06-10,21:44:59,21:45:03,110,Child,productivity,com.apple.MobileSMS
0a98221d-3fcf-48dc-ba50-08566132c2dc,2023-06-10T21:44:59-05:00,2023-06-10,21:45:07,21:45:09,110,Child,productivity,7951BEDF-CEF0-431E-81D2-661399286AA9
a156a20b-fa00-41af-9b9f-83cdacc38343,2023-06-10T22:59:59-05:00,2023-06-10,22:59:59,23:00:00,110,Child,developerTools,105EBB90-D407-4EDD-ABB3-BB6D2911C00D
a156a20b-fa00-41af-9b9f-83cdacc38343,2023-06-10T22:59:59-05:00,2023-06-10,23:00:00,23:00:31,110,Child,business,BE873B3F-614A-4BD0-AF3C-397AA5E337F8
a156a20b-fa00-41af-9b9f-83cdacc38343,2023-06-10T22:59:59-05:00,2023-06-10,23:00:31,23:00:33,110,Child,utilities,65A78125-9C76-44B8-8A8F-25A5E18A59F7
ee7acb3c-3630-4ba0-9c84-02963bf08879,2023-06-10T23:29:59-05:00,2023-06-10,23:30:29,23:30:31,110,Child,business,CCDE5C55-B888-43A8-BB06-516CDC454843
ee7acb3c-3630-4ba0-9c84-02963bf08879,2023-06-10T23:29:59-05:00,2023-06-10,23:29:59,23:30:24,110,Child,productivity,com.apple.mobilesafari
